UserId,Product2Id,ProductName
0052x0000021tzyAAA,01t2x000001E0d2AAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Standard support"
0052x000002QDFXAA4,01t2x000000Jo9nAAC,Kayako OnPremise KC CASE SILVER
0052x000003X4nzAAC,01t2x000001v9tmAAA,SLI LEARNING SEARCH STANDARD GOLD
0052x000003XqQMAA0,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000003XjMjAAK,01t2x000001E1kpAAC,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000003XjMjAAK,01t2x000001E0d2AAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Standard support"
0052x000003Xem4AAC,01t2x000000JoARAA0,Kayako OnPremise KC PROFESSIONAL PLATINUM
0052x000003Xem4AAC,01t2x000000Jo9yAAC,Kayako OnPremise KC CASE PLATINUM
0052x000003XjMjAAK,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000003XjMjAAK,01t2x000001E1mWAAS,"DNN Failover License EVOQ Basic, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000002CLkuAAG,"Acorn Subscription On-Prem, STANDARD EDITION, STANDARD SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000003Xem4AAC,01t2x000001E38wAAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Gold support"
0052x000003Xem4AAC,01t2x000001E1mIAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Gold support"
0052x000003Xem4AAC,01t2x000001E1lxAAC,"DNN Production EVOQ, STANDARD EDITION, GOLD SUCCESS"
0052x000003Xem4AAC,01t2x000001E1mCAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, GOLD SUCCESS"
0052x000003Xem4AAC,01t2x000001E1nFAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Gold support"
0052x000002Uu7fAAC,01t2x000001E1mXAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Platinum support"
0052x000002Uu7fAAC,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002Uu7fAAC,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000003XqQMAA0,01t2x000001E1lxAAC,"DNN Production EVOQ, STANDARD EDITION, GOLD SUCCESS"
0052x000002Uu7fAAC,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000002Uu7fAAC,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000002Uu7fAAC,01t2x000001E1mIAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Gold support"
0052x000002Uu7fAAC,01t2x000001E1lxAAC,"DNN Production EVOQ, STANDARD EDITION, GOLD SUCCESS"
0052x000003XqQMAA0,01t2x000001E1mIAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Gold support"
0052x0000048sB8AAI,01t2x000001DpaxAAC,Kayako COLLABORATOR TNK
0052x000003Xem4AAC,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000003Xem4AAC,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000002Uu7fAAC,01t2x000001E1lCAAS,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002Uu7fAAC,01t2x000001E38rAAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Platinum support"
0052x000002QDFNAA4,01t2x000000JoARAA0,Kayako OnPremise KC PROFESSIONAL PLATINUM
0052x000003XjMjAAK,01t2x000001E1nZAAS,"DNN Failover License EVOQ Content, ADD-ON, Platinum support"
0052x000003XjMjAAK,01t2x000001E391AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Platinum support"
0052x000002QDFXAA4,01t2x000000JoADAA0,Kayako OnPremise KC FUSION GOLD
0052x000002QDFSAA4,01t2x000001E39GAAS,"DNN Sub Domains EVOQ - Additional 5 Pack, ADD-ON, Gold support"
0052x000001zqnXAAQ,01t2x000001DpbnAAC,FogBugz:Kiln:Standard:Standard
0052x000002Q1BbAAK,01t2x000002CLl4AAG,"Acorn Subscription On-Prem, STANDARD EDITION, GOLD SUCCESS"
0052x000003Xem4AAC,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000003Xem4AAC,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000003Xem4AAC,01t2x000001E1nPAAS,"DNN Failover License EVOQ Content, ADD-ON, Standard support"
0052x000003XjMPAA0,01t2x000002CLkzAAG,"Acorn Subscription On-Prem, STANDARD EDITION, PLATINUM SUCCESS"
0052x000003XqQMAA0,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000003XqQMAA0,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000003XjMPAA0,01t2x000002Cjs2AAC,"Everest Term User License, ENTERPRISE EDITION, GOLD SUCCESS"
0052x000003XjMPAA0,01t2x000002CkaYAAS,"Everest Term User License, ENTERPRISE EDITION"
0052x000003XjMPAA0,01t2x000002CkXPAA0,"Everest Term User License, GOLD SUCCESS"
0052x000003Xem4AAC,01t2x000002Cg4VAAS,"Jive Cloud, STANDARD EDITION, STANDARD SUCCESS"
0052x000003X42aAAC,01t2x000001E1knAAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000003X42aAAC,01t2x000001E0dCAAS,"DNN Additional Development Sandbox OnDemand EVOQ, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1m2AAC,"DNN Production License EVOQ, STANDARD EDITION, PLATINUM SUCCESS"
0052x000002PlCkAAK,01t2x000001E1mWAAS,"DNN Failover License EVOQ Basic, ADD-ON, Standard support"
0052x000003XjMjAAK,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000003XjMjAAK,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x0000058jlsAAA,01t2x000002CpCzAAK,"NewNet Term Software License, STANDARD EDITION, PLATINUM SUCCESS"
0052x0000058jlsAAA,01t2x000002CpD0AAK,"NewNet Term Software License, STANDARD EDITION"
0052x0000058jlsAAA,01t2x000002CpD3AAK,"NewNet Term Software License, PLATINUM SUCCESS"
0052x0000049sbGAAQ,01t2x0000026D1WAAU,"Onyx Term User License, STANDARD EDITION, PLATINUM SUCCESS"
0052x0000049sbGAAQ,01t2x0000026D1aAAE,"Onyx Term User License, STANDARD EDITION"
0052x0000049sbGAAQ,01t2x0000026D1dAAE,"Onyx Term User License, PLATINUM SUCCESS"
0052x000003X7B4AAK,01t2x0000029JnKAAU,Aurea OT Messenger (Sonic) Perpetual License
0052x000003qyGIAAY,01t2x000003PtuMAAS,"ARTEMIS (APS) 7, STANDARD EDITION"
0052x0000021tzyAAA,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1ksAAC,"DNN OnDemand EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1ksAAC,"DNN OnDemand EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x0000020mFmAAI,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1l7AAC,"DNN CustomerCloud EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x0000020mFmAAI,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1mrAAC,"DNN Non-Production License EVOQ Engage, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1kpAAC,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E0d2AAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E0d2AAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1kpAAC,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x0000020mFmAAI,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x0000020mFmAAI,01t2x000001E1mrAAC,"DNN Non-Production License EVOQ Engage, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1mWAAS,"DNN Failover License EVOQ Basic, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1ltAAC,"DNN Production EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1knAAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1nPAAS,"DNN Failover License EVOQ Content, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1mWAAS,"DNN Failover License EVOQ Basic, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E0d8AAC,"DNN Sub Domains EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1nPAAS,"DNN Failover License EVOQ Content, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x0000020mFmAAI,01t2x000001E1l7AAC,"DNN CustomerCloud EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x0000020mFmAAI,01t2x000001EC06AAG,SLI:Professional Services:Add-On
0052x0000020mFmAAI,01t2x000001EC05AAG,SLI:Professional Services Recurring:Add-On
0052x0000020mFmAAI,01t2x000001E1ltAAC,"DNN Production EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x0000020mFmAAI,01t2x000001E1knAAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x0000020mFmAAI,01t2x000001E0d8AAC,"DNN Sub Domains EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x000002QDFcAAO,01t2x000000Jo9nAAC,Kayako OnPremise KC CASE SILVER
0052x000002QDFNAA4,01t2x000001E39QAAS,"DNN Sub Domains EVOQ - Additional 5 Pack, ADD-ON, Platinum support"
0052x0000021tzyAAA,01t2x000001E38wAAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Gold support"
0052x0000021tzyAAA,01t2x000001E1nFAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Gold support"
0052x0000021tzyAAA,01t2x000001DpbOAAS,BiznessApps:App Design Service:Add-On
0052x0000021tzyAAA,01t2x000001E1kpAAC,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x0000021tzyAAA,01t2x000001E1mIAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Gold support"
0052x0000021tzyAAA,01t2x000001E1lxAAC,"DNN Production EVOQ, STANDARD EDITION, GOLD SUCCESS"
0052x0000021tztAAA,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x0000021tztAAA,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000002PZH9AAO,01t2x000001DUElAAO,BiznessApps:Reseller:Standard:Platinum
0052x000003XjMPAA0,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x0000021tzyAAA,01t2x000001E38mAAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Gold support"
0052x0000021tzyAAA,01t2x000001E1l8AAC,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, GOLD SUCCESS"
0052x000002QDFSAA4,01t2x000001E1mrAAC,"DNN Non-Production License EVOQ Engage, ADD-ON, Standard support"
0052x000002QDFSAA4,01t2x000001E1ltAAC,"DNN Production EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x000002PZH9AAO,01t2x000001DpbiAAC,BiznessApps:Private App Store:Add-On
0052x000002PZH9AAO,01t2x000001DUEkAAO,BiznessApps:Reseller:Standard:Gold
0052x0000021tzyAAA,01t2x000001E1ksAAC,"DNN OnDemand EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x00000224r5AAA,01t2x000001E1kpAAC,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x0000057xOBAAY,01t2x000002CXf0AAG,"Playbooks, STANDARD EDITION, STANDARD SUCCESS"
0052x0000057xOBAAY,01t2x0000026DOHAA2,"Playbooks, STANDARD SUCCESS"
0052x00000224r5AAA,01t2x000001E1ksAAC,"DNN OnDemand EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x0000021tzyAAA,01t2x000001E1mrAAC,"DNN Non-Production License EVOQ Engage, ADD-ON, Standard support"
0052x0000021tzyAAA,01t2x000001E1ltAAC,"DNN Production EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x000002PlCkAAK,01t2x000001DpbnAAC,FogBugz:Kiln:Standard:Standard
0052x000002Q1BbAAK,01t2x000001E1l3AAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x0000021tzyAAA,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x0000021tzyAAA,01t2x000001E1nAAAS,"DNN Non-Production License EVOQ Engage, ADD-ON, Platinum support"
0052x0000021tzyAAA,01t2x000001E1mRAAS,"DNN Production EVOQ, ENTERPRISE EDITION, PLATINUM SUCCESS"
0052x0000021tzyAAA,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000003XjMjAAK,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x0000022LvqAAE,01t2x000001E1mCAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, GOLD SUCCESS"
0052x0000022LvqAAE,01t2x000001E1nFAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Gold support"
0052x0000021tzyAAA,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000002UMaMAAW,01t2x000001E38wAAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Gold support"
0052x000002UMaMAAW,01t2x000001E1mCAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, GOLD SUCCESS"
0052x000002UMaMAAW,01t2x000001E1nFAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Gold support"
0052x000003Xj1qAAC,01t2x000001E1ltAAC,"DNN Production EVOQ, ENTERPRISE EDITION, STANDARD SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1mrAAC,"DNN Non-Production License EVOQ Engage, ADD-ON, Standard support"
0052x0000049sbGAAQ,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1lHAAS,"DNN CustomerCloud EVOQ, ENTERPRISE EDITION, PLATINUM SUCCESS"
0052x000002Q1BbAAK,01t2x000001E38rAAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Platinum support"
0052x000002Q1BbAAK,01t2x000001E391AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Platinum support"
0052x000002Q1BbAAK,01t2x000001E1lxAAC,"DNN Production EVOQ, STANDARD EDITION, GOLD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1mMAAS,"DNN Production EVOQ, ENTERPRISE EDITION, GOLD SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1n6AAC,"DNN Non-Production License EVOQ Engage, ADD-ON, Gold support"
0052x000002Q1BbAAK,01t2x000001E1mXAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Platinum support"
0052x000002Q1BbAAK,01t2x000001E1mbAAC,"DNN Failover License EVOQ Basic, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000003Xj1qAAC,01t2x000001E1m2AAC,"DNN Production License EVOQ, STANDARD EDITION, PLATINUM SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1lCAAS,"DNN CustomerCloud EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000003Xj1qAAC,01t2x000001E38rAAC,"DNN Additional Development License Customer Cloud EVOQ, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mIAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Gold support"
0052x000003Xj1qAAC,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x0000049BoSAAU,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mbAAC,"DNN Failover License EVOQ Basic, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1mXAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Platinum support"
0052x000003Xj1qAAC,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000003XjMjAAK,01t2x000001E1mXAAS,"DNN Non-Production License EVOQ Basic, ADD-ON, Platinum support"
0052x0000048sB8AAI,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000002UMaMAAW,01t2x000001E1knAAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002UMaMAAW,01t2x000001E1lxAAC,"DNN Production EVOQ, STANDARD EDITION, GOLD SUCCESS"
0052x000002UMaMAAW,01t2x000001E1m7AAC,"DNN Production License EVOQ, PROFESSIONAL EDITION, STANDARD SUCCESS"
0052x000002UMaMAAW,01t2x000001E0d7AAC,"DNN Domain Names EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x000002UMaMAAW,01t2x000001E0d8AAC,"DNN Sub Domains EVOQ - Additional 5 Pack, ADD-ON, Standard support"
0052x000002Q1BbAAK,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000002Q1BbAAK,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002Q1BbAAK,01t2x000001E1kxAAC,"DNN OnDemand EVOQ, ENTERPRISE EDITION, PLATINUM SUCCESS"
0052x000003Xp4eAAC,01t2x000000Jo9nAAC,Kayako OnPremise KC CASE SILVER
0052x0000020uJLAAY,01t2x000001DpbnAAC,FogBugz:Kiln:Standard:Standard
0052x000002UMaMAAW,01t2x000001E1n5AAC,"DNN Non-Production License EVOQ Content, ADD-ON, Standard support"
0052x000002UMaMAAW,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000003Xj1qAAC,01t2x000001E1mCAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, GOLD SUCCESS"
0052x000003Xj1qAAC,01t2x000001E1nFAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Gold support"
0052x000003Xj1qAAC,01t2x000001E1l3AAC,"DNN OnDemand EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002UMaMAAW,01t2x000001E1mHAAS,"DNN Production License EVOQ, PROFESSIONAL EDITION, PLATINUM SUCCESS"
0052x000002UMaMAAW,01t2x000001E1nKAAS,"DNN Non-Production License EVOQ Content, ADD-ON, Platinum support"
0052x000003qrnIAAQ,01t2x000001E1mqAAC,"DNN Non-Production License EVOQ Basic, ADD-ON, Standard support"
0052x000003qrnIAAQ,01t2x000001E1lsAAC,"DNN Production EVOQ, STANDARD EDITION, STANDARD SUCCESS"
0052x000002QDFNAA4,01t2x000001E1m2AAC,"DNN Production License EVOQ, STANDARD EDITION, PLATINUM SUCCESS"
